### Format: relation|@id|@name|@place|@highway|@route|@ref|@oneway|@maxspeed|relation_type|membertype;@id;@role|...
### Format: way|@id|@name|@place|@highway|@route|@ref|@oneway|@maxspeed|member nodes|...
### Format: node|@id|@name|@place|@highway|@route|@ref|@oneway|@maxspeed|node_lat|node_lon
node|10170847116||||||||42.5421242|1.7315693
node|10170847117||||||||42.5421228|1.731607
node|10170847118||||||||42.5421126|1.731636
node|10170847119||||||||42.5420866|1.7314818
node|10170847120||||||||42.5409555|1.731324
node|10170847121||||||||42.5404914|1.7313381
node|10170847122||||||||42.5404607|1.7312902
node|10170847123||||||||42.5404436|1.7312225
node|10170847124||||||||42.5404521|1.7311692
node|10170847125||||||||42.5405813|1.7310411
node|10170847126||||||||42.5407912|1.7309403
node|10170847127||||||||42.5413972|1.7308599
node|10170847128||||||||42.5418313|1.7307953
node|10170847129||||||||42.5425953|1.7309286
node|10170847130||||||||42.5425312|1.7305603
node|10170847131||||||||42.5426061|1.7306163
node|10170847132||||||||42.5426618|1.7307046
node|10170847133||||||||42.5426563|1.7308959
node|10170847134||||||||42.5426812|1.7307804
node|10170847135||||||||42.5426792|1.7308441
node|10170847136||||||||42.5426161|1.7309226
node|10170847137||||||||42.5425938|1.730604
node|10170847138||||||||42.5425526|1.7305733
node|10170847139||||||||42.5424416|1.7305261
node|10170847140||||||||42.5419758|1.7304176
node|10170847141||||||||42.5390606|1.7294302
node|10170847142||||||||42.5423113|1.7340671
node|10170847143||||||||42.5423054|1.734025
node|10170847144||||||||42.5424457|1.7344042
node|10170847145||||||||42.5431175|1.7351466
node|10170847146||||||||42.5430635|1.7351537
node|10170847147||||||||42.5433142|1.7354416
node|10170847148||||||||42.5431021|1.7351905
node|10170847149||||||||42.5434652|1.7353998
node|10170847150||||||||42.5437139|1.7340933
node|10170847151||||||||42.5437974|1.7341149
node|10170847152||||||||42.5438765|1.7337189
node|10170847153||||||||42.5437689|1.7335029
node|10170847154||||||||42.5435276|1.733599
node|10170847155||||||||42.543462|1.7322602
node|10170847156||||||||42.5436272|1.7327738
node|10170847157||||||||42.5427198|1.7324944
node|10170847158||||||||42.5426765|1.732573
node|10170847159||||||||42.5458544|1.7336506
node|10170847160||||||||42.5458514|1.7337281
node|10170847161||||||||42.5458478|1.7335663
node|10170847162||||||||42.545807|1.7339967
node|10170847163||||||||42.5455204|1.7347918
node|10170847164||||||||42.5451801|1.7349947
node|10170847165||||||||42.5449487|1.7349024
node|10170847166||||||||42.5449787|1.7349549
node|10170847167||||||||42.5450152|1.7345073
node|10170847168||||||||42.5457648|1.733126
node|10170847169||||||||42.5457218|1.7330573
node|10170847170||||||||42.5456931|1.7325708
node|10170847171||||||||42.5456685|1.7325396
node|10170847172||||||||42.5454498|1.7325446
node|10170847173||||||||42.5454224|1.7325787
node|10170847174||||||||42.545185|1.7338593
node|10170847175||||||||42.5451633|1.7338865
node|10170847176||||||||42.5456206|1.7346362
node|10170847177||||||||42.5453931|1.7349155
node|10170847178||||||||42.5441213|1.7342286
node|10170847179||||||||42.5441075|1.7346942
node|10170847180||||||||42.5441145|1.7342707
node|10170847181||||||||42.5441166|1.7342505
node|10170847182||||||||42.5438096|1.7345913
node|10170847183||||||||42.5437088|1.7340697
node|10170847184||||||||42.543731|1.7343935
node|10170847185||||||||42.5437297|1.7346349
node|10170847186||||||||42.5437163|1.7349994
node|10170847187||||||||42.5433806|1.7355796
node|10170847188||||||||42.5437759|1.736085
node|10170847189||||||||42.5439773|1.736259
node|10170847190||||||||42.5445014|1.7364731
node|10170847191||||||||42.54426|1.7364054
node|10170847200||||||||42.5464356|1.736842
node|10170847201||||||||42.5465634|1.7368925
node|10170847202||||||||42.5487386|1.7360065
node|10170847203||||||||42.5488423|1.7363319
node|10170847204||||||||42.5480818|1.7345454
node|10170847205||||||||42.5480776|1.7344307
node|10170847206||||||||42.5478645|1.7339862
node|10170847207||||||||42.5478048|1.7339376
node|10170847208||||||||42.5477437|1.733722
node|10170847209||||||||42.5478056|1.7338596
node|10170847210||||||||42.5476176|1.7339295
node|10170847211||||||||42.5472026|1.7345927
node|10170847212||||||||42.5472816|1.7344185
node|10170847213||||||||42.5473197|1.7344092
node|10170847214||||||||42.5474092|1.7345296
node|10170847215||||||||42.5471144|1.7347254
node|10170847216||||||||42.5469666|1.734715
node|10170847217||||||||42.5461391|1.7336645
node|10170847218||||||||42.5461636|1.7336077
node|10170847219||||||||42.5462056|1.7335571
node|10170847220||||||||42.5462659|1.7335193
node|10170847221||||||||42.5463321|1.7335109
node|10170847222||||||||42.5463935|1.7335197
node|10170847223||||||||42.5464587|1.733563
node|10170847224||||||||42.5464364|1.7335436
node|10170847225||||||||42.5464638|1.7337802
node|10170847226||||||||42.5465819|1.733723
node|10170847227||||||||42.5467163|1.7343992
node|10170847228||||||||42.5449478|1.7349171
node|10170847229||||||||42.5449537|1.7349409
node|10170847230||||||||42.5449701|1.7349522
node|10170847231||||||||42.5405284|1.7337196
node|10170847232||||||||42.5404917|1.7337722
node|10170847233||||||||42.5400434|1.7341689
node|10170847234||||||||42.5399764|1.7342271
node|10170847235||||||||42.539906|1.734223
node|10170847236||||||||42.539824|1.7341723
node|10170847237||||||||42.5401072|1.73407
node|10170847238||||||||42.5400644|1.7341221
node|10170847239||||||||42.5387977|1.7332455
node|10170847240||||||||42.5384657|1.7332799
node|10170847241||||||||42.5385432|1.7332819
node|10170847242||||||||42.5382995|1.7332416
node|10170847243||||||||42.5382051|1.7332586
node|10170847244||||||||42.5382716|1.7332394
node|10170847245||||||||42.5369915|1.7334271
node|10170847246||||||||42.5370293|1.733508
node|10170847247||||||||42.5370313|1.7333809
node|10170847248||||||||42.5369963|1.7334075
node|10170847249||||||||42.5369899|1.7334855
node|10170847250||||||||42.5370133|1.7335094
node|10170847251||||||||42.5378149|1.7335339
node|10170847252||||||||42.5379937|1.7332319
node|10170847253||||||||42.5378727|1.733524
node|10170847254||||||||42.5440706|1.7321477
node|10170862617||||||||42.5413117|1.7317706
node|10170862618||||||||42.5474057|1.7344813
node|10170862619||||||||42.5474107|1.7345092
node|10170862620||||||||42.5473276|1.7344116
node|10170862621||||||||42.5472927|1.7344101
node|10170862622||||||||42.5472721|1.7344306
node|10170862623||||||||42.5472085|1.7345846
node|10170862624||||||||42.5471893|1.7346081
node|10179253429||||||||42.5131544|1.5340508
node|10209152200|||crossing|||||42.509864|1.5340822
node|10311818623||||||||42.5596129|1.5036051
node|10311818624||||||||42.5595094|1.5034391
node|10311818625||||||||42.5594535|1.5034012
node|10311818626||||||||42.5592259|1.5034229
node|10311818627||||||||42.5590752|1.5034689
node|10311818628||||||||42.5596097|1.5036
node|10311818657||||||||42.5755159|1.4824883
node|10311818658||||||||42.5750984|1.4828211
node|10311818659||||||||42.5749941|1.483008
node|10311818660||||||||42.5749941|1.4830881
node|10311818661||||||||42.5750258|1.4831189
node|10311818662||||||||42.5751907|1.4830408
node|10314501814||||||||42.5690739|1.5217258
node|10314501818||||||||42.5692177|1.5216515
node|10314537171||||||||42.562278|1.5306108
node|10314537172||||||||42.5625627|1.5304095
node|10314537173||||||||42.5625797|1.530404
node|10314537174||||||||42.5625851|1.5303894
node|10314537175||||||||42.5625841|1.5303703
node|10314537176||||||||42.5625758|1.5303575
node|10314537177||||||||42.5625632|1.5303527
node|10314537178||||||||42.562552|1.5303578
node|10314537179||||||||42.5625466|1.5303671
node|10556892422||||||||42.5561764|1.5370912
node|10556927009||||||||42.5559983|1.544101
node|10560503428||||||||42.4840469|1.4909593
node|10560503429||||||||42.4840765|1.4910935
node|10560503430||||||||42.4847435|1.4925904
node|10560503432||||||||42.4847281|1.4922272
node|10560503433||||||||42.4847099|1.4922621
node|10560503434||||||||42.484733|1.4923952
node|10560503435||||||||42.4847214|1.4923079
node|10560503436||||||||42.4847452|1.4924627
node|10560503437||||||||42.4848507|1.4927203
node|10560503438||||||||42.4876759|1.4947712
node|10560503439||||||||42.4848452|1.4926135
node|10560503440||||||||42.4848216|1.492533
node|10560503441||||||||42.484825|1.4922218
node|10560503442||||||||42.4848181|1.4923364
node|10560503443||||||||42.4848099|1.492397
node|10587003813||||||||42.4461278|1.4820122
node|10587003814||||||||42.4461196|1.4818778
node|10587003815||||||||42.4460892|1.4817506
node|10587003816||||||||42.4455071|1.4816619
node|10587003817||||||||42.4454634|1.4818593
node|10587003818||||||||42.4454794|1.4819796
node|10587003819||||||||42.4460274|1.481619
node|10587003820||||||||42.4459334|1.4815583
node|10587003821||||||||42.4458068|1.4815055
node|10587003822||||||||42.4456839|1.4815012
node|10587003823||||||||42.4455841|1.4815745
node|10587003824||||||||42.4455859|1.4821896
node|10587003825||||||||42.4456544|1.4822575
node|10587003826||||||||42.4458088|1.4823105
node|10587003827||||||||42.4460057|1.4822255
node|10635061797||||||||42.5295986|1.5730178
node|10635061798||||||||42.5304202|1.5735695
node|10635061799||||||||42.5296253|1.5730516
node|10635061800||||||||42.5296791|1.5729514
node|10635061801||||||||42.5296682|1.5728861
node|10635061802||||||||42.5296863|1.5728208
node|10635061803||||||||42.5298129|1.5727855
node|10635061804||||||||42.5300269|1.5725004
node|10635065695||||||||42.5303524|1.5741428
node|10635065696||||||||42.5304063|1.5741394
node|10635065697||||||||42.5306678|1.574193
node|10635065698||||||||42.5307459|1.5742445
node|10635065699||||||||42.5308078|1.5743101
node|10635065700||||||||42.5311978|1.5748523
node|10635065701||||||||42.5313479|1.5748196
node|10635065702||||||||42.5313136|1.5749475
node|10635065703||||||||42.5313831|1.5751785
node|10635065704||||||||42.53145|1.5754733
node|10635075505||||||||42.5300959|1.5722834
node|10635075506||||||||42.5301145|1.5721972
node|10635075507||||||||42.5298227|1.5730979
node|10635075508||||||||42.529897|1.5729692
node|10635075509||||||||42.5298385|1.5728447
node|10635088005||||||||42.5316252|1.576411
node|10635088006||||||||42.5316776|1.5767672
node|10635088007||||||||42.5317291|1.5772104
node|10635088008||||||||42.5317792|1.577874
node|10635088009||||||||42.531793|1.5781641
node|10635088010||||||||42.5318056|1.5787389
node|10635088011||||||||42.5317611|1.5802484
node|10635088012||||||||42.5316892|1.5819916
node|10635088013||||||||42.5316929|1.5823438
node|10635088014||||||||42.5317057|1.5824955
node|10635088015||||||||42.5317236|1.5826308
node|10635088016||||||||42.5318025|1.5829705
node|10635088017||||||||42.5319183|1.5832665
node|10635088018||||||||42.5319883|1.5833942
node|10635088019||||||||42.531863|1.5799791
node|10635088020||||||||42.5318826|1.5799277
node|10635088021||||||||42.5318398|1.5797294
node|10635088022||||||||42.5318058|1.579702
node|10635088023||||||||42.5316432|1.5799711
node|10635088024||||||||42.5316722|1.5800139
node|10635088025||||||||42.5317098|1.5800421
way|5203906|||primary||N 22|oneway|30|3655224911|3655224917|3655224916|3655224915|4817024439
way|6165717|Avinguda del Consell General||primary||CG-2|oneway|30|51115856|51115566|10170847183|10170847150|3655224905|10170847184|51115565|10170847185|51394053|9359367875|51395506|7110292594|7110292596|10087012488|3655224922|3655224910|292510270
way|6165721|||primary||CG-2|||51115749|51116391|51115759|51390199|646819821|10170842368|2832690376|51115758|2832690383|51115756|51115856|292510274|51115754|10170842369|51115811|51115753|51115752|646819848|10170847152|51115750|10170842370|51116315|51115749
way|6165764|Avinguda del Consell General||primary||CG-2|oneway|30|51116315|10170847153|2832690389|51116314|10087020040|2832690390|51116313|10087020041|2832690394|3655224878|10170830605|10087020054|3655224879|10170830606|10087020052|10087020051|3655224882
way|6165766|Avinguda del Consell General||primary||CG-2|oneway|30|4442203358|10087020050|4442207478|3655224890|10087020053|3655224876|3655224898|2832690393|2832690391|51116388|51116389|51116390|3655224901|2832690385|51115759
way|6165877|||primary||CG-2||60|51121339|51121341|51121342|3378337993
way|6165944|||primary||CG-2||60|625307|278748317|278748365|3659829891|51122790|51122791|51122792
way|6166082|||primary||CG-2||60|625277|3378276518|9814485513|3378276525|3378276530|3378276535|51124486|51124487|51124488|1922638378|51124489|51348096|51124490|51124044|3659838063|51124045|3659838064|625293|51124046|51124047|51124048|625294|51123907|51123908|51123909|278748035|51123910|51123911|625295|51123912|51123913|625296|51123914|625297|51123916|51123917|51123918|625298|51123919|51123920|51123921|625299|51123922|625300
way|6166128|||primary||CG-2|oneway|50|51125344|5043815488|625261
way|6166136|||primary||CG-2|oneway|50|51125344|51125330|7662651721|53274971|53274968|769252988|51125332|769252996|3840440620|7662651722|769252999|51125335|769253007|51125337|51125340|7662651723|51125342|53274972|53274970|769253015|51125344
way|6166185|||primary||CG-2||60|51361816|4526119292|4526119291|625211|4526119290|1922626627|4526119289|51361817|4526118088|51126218|4526118087|4526118086|4526118085|51126219|4526118084|625243|4526118083|1922626558|4526118082|51126221|4526118081|51126223|51361728|625244|4526118080|51126225|51126226|51125904|4526118079|51125905|625245
way|6176663|||primary|||oneway|50|51342838|1956791540|1956791543|1956791545|1956791537|51342840|51342841|769251788|51342842|1380856311|769251789|1380856308|51342843|1956791531|7110292589|51343031|51342844|51342855|51342845|769251791|1380856300|51342846|1956791533|51342848|1956791535|51342838
way|6176681|||trunk||CG-2a||50|51344677|3216080676|3216080679|3216080683|3216080686|3216080692|3216080706
way|6176722|||trunk||CG-2a||60|51344206|10087089307|4956634315
way|6176755|Túnel d&apos;Envalira||trunk||CG-2a||80|51344677|796031914|51344678|796031930|51344679|796031933|51344681|796031937|51344682|51344683|51344685|796030198|51344687|796030199|51344688|769251804|51344690|796031941|51344206
way|6177152|||primary||CG-2|oneway|60|625277|9814495282|625274|3378259656|3378259643|51124700|51348571|51124485|51124484|51124483|625273|625272|1922638426|51124895|51124893|1922638409|51124892|51348167|625271|51348165|625270|51124891|51124890|51124975|1922638424
way|6177369|||primary||CG-2||50|625256|625257|5981148547|2287019214|5043815480|262892996
way|6177399|||primary||CG-2|oneway|40|4526119346|3902562344|4526119348|4526119347|3902562348|3902562350|4526119349|3902562349|3902562347|3902562343|4526119350|4526119352|4526119351|3902562339|3840440611|4526119353|3840440574
way|6178688|||primary||CG-2|oneway|60|3902569754|10097318565|3902569755|3902570157|3902570159|3902570161|3902570163|3902570165|3902570167|3902570169|3902570171|3902570174|3902570176|3902570178|3902570180|3902570181|3902570183|3902570185|3965381786|3902570187|3902570190|3902570192|3902570194|3902570196|3965381788|3902570198|3902570200|4525928264|3902570202|51362569
way|6178694|||primary||CG-2|oneway|60|1289223036|51362153|4525936010
way|6179103|Avinguda Coprincep Épiscopal||primary||CG-2||70|625033|625071|625034|51366154|51366157|625035|51366010|51366011|625036|51366015|51366017|51386795|625037
way|6179174|||primary_link|||oneway|50|259406445|625029|1839958257
way|6179240|||primary||CG-2|oneway|50|51367555|1289193597|7662731386|1289193604|1289193629|51367558|1289193606|1289193624|51367559|1289193626|6731407237|51367806|1289193603|1289193601|51367563|1289201794|1289193599|51367565|1289193623|1289193621|51367819|1289193620|51367555
way|6179270|||secondary||CG-1a|oneway|50|51371386|51384490
way|6179675|||primary||CG-1|oneway|70|52688726|9740954918|9740954919|3902535023|9741056672|9741056684|51369145|3902535027|9740954976|9740954978|1386870603
way|6179692|||secondary||CG-1a|||51371386|51371387
way|6180839|||primary||CG-1|oneway|70|51385336|51385334
way|6180852|||primary||CG-1|oneway|70|51110496|4525960233|4525960234|10560503428|51385336
way|6181318|Carrer de les Abelletes||tertiary|||||51115758|10087012492|7296709715|51392005|10087020030|10087020027|5325452650|2832699603|51390143
way|6181319|Carrer de Sant Jordi||tertiary|||||51390150|7296709724|10170845741|2832690371|10170845742|51390151|3655224875|51389995|10170842412|10170847049|2832690381|51389997|2832690392|51389999|2832690400|5960974442|2832694101|2832694102|51390003|2832694103|10170845743|51390006|10170845744|51390008|51390010
way|6181346|Carrer de Catalunya||residential|||oneway||51390673|10087020101|7296670778|7296670733|51390754
way|6181357|Carrer Solana||residential||||40|51392412|2188694642|10170847000|51392415|10170847001|10170847002|51392416|51392417|51392418|51392420|10170847141|10087020120|51392422|51392424|10170846975|51392426|51392429|51392430|7328034923|51392432|10170847140|10087020089|51392434|10170847139|51392435|10170847130|10170847138|10087020088|10170847137|10170847131|51392436
way|6181419|||service|||oneway||51391067|51391065|10170846946|3256763061|10170846945|51391064|10170846944|51391063|10170846943|10087020069|10170846942|51391060|10170846941|51391058|10170846940|10087020070|10170846939|10087020071|10170846938|51391057|51391055|10170846934|10170846935|51391054|10170846936|10087020072|10170846937|10087020073
way|6181487|Carrer Major||residential|||oneway||51390143|5325452696|10170847143|10170847142|51391913|51391914|10170847144|51391915|51391916|10087012491|10170847146|292503711
way|6181498|Carrer Para Urgell||residential|||oneway||51391916|292503714|10087012494|51395626
way|6181531|||residential|||||2832690400|2832690399|2832690398|10170842415|2832690397|10170842416|2832690396|10170846917|2832690395|10170846918|2832690379|2832690375|10170847048|2832690374|2832690373|10170847047|7328034920|2832690372|10170847044|51392495|10170847045|51392496|10170847046|51392497|2832690369|51392498|10170847111|10170847110|51392499
way|6181554|||residential|||oneway||51392687|10087020049|51392688|4442203354|4442203355
way|6181698|Avinguda del Consell General||residential|||||51394568|10170842401|10087089356|10170842405|10170842402|10170842404|51394571|10170842403|10087089355|51394576|10087089340|1477746205|51394577
way|6181702|Avinguda del Consell General||residential|||||51394577|10087089359|51394578|10170842411|51394579|10170842410|51394580|10170842409|10087089358|10170842408|51394581|10170842407|10087089357|10170842406|51394568
way|6181714|Avinguda del Consell General||residential|||oneway||51115753|3256762958|3577226436|10170830573|3655224904|51394577
way|6181780|Carrer Comtes de Foix||residential|||oneway||10087020027|7296679294|51395626
way|6182051|Carrer Bonaventura Riberaygua||pedestrian||||50|51399278|9696638950|2880570357|9696638949|2880570356|3943655288|51399409
way|6182052|Carrer de Joan Maragall||residential|||oneway||51399285|3743097632|5897054791|51399303|51410792|51399272|1530847802|51399289
way|6182053|Carrer Pere d&apos;Urg||residential|||oneway||51399299|51410790|51399306|2341328670
way|6182054|Passatge d&apos;Europa||pedestrian|||||51399406|2966541166|2966541165|9696639024|51399335
way|6182057|Carrer de l&apos;Aigüeta||pedestrian|||||51399335|9696638550|9696639026|2430774655|9696683591|51399337|9696683590|51410490|9696683592|9696683588
way|6182058|Carrer de la Sardana||residential|||oneway||51399270|51446997|51447331
way|6182065|Carrer Verge del Pilar||residential|||oneway||9696679126|9696679125|9696679124|51399601|52688876|51399602
way|6182122|Carrer de la Constituciò||residential|||oneway||51448405|9731766230|3743097634|9731766229|3743097648
way|6182127|Carrer Ciutat de Sabadell||residential|||||51400971|5804091280|51400863|9740954985|51400866|9740954986|51400868|3906992077|6338655331|51400869|5922797470|51400870
way|6182159|Avinguda de les Escoles||secondary|||oneway||51973052|7090645895|9737099406|7090645896|9737099404|51401446|7090645894|9737099403|51401447|9737099401|9737099402|51401449|9737154038|51401451|9742538206|2090941790|9731875505|51401452|51405729|7296527972|51401454
way|6182278|||secondary|||oneway|50|51403223|646807844|9699881664|51403224|646807845|51403225|646807846|9699881655|51403226|51403228|646807848|7662714473|9699881651|9699881652|51403229|9699881644|51403232|646807852|7662714474|646807855|51403234|51403223
way|6182289|Baixada del Molí||secondary||||50|51403654|51403656|51403657|2926419111|2764077089|51403659|9699881517|51403661|9221063789|9226884922|2926419110
way|6182303|Carrer Prat de la Creu||secondary||||50|51403850|1839945084|2926419118|5609357118|9699733599|51403854|9699733478|2926419116|51403857|51403858|2787064949|9699668359|2926419115|51403859
way|6182333|Rotonda de Govern||secondary|||oneway|50|51404062|3096073206|646807701|3096073204|51404061|3096073202|646807706|3096073197|51404074|3096073192|3760933906|646807713|3096073186|9697390673|9697390672|51404073|51404071|3096073175|51404069|3096073174|9697390681|9697390680|51404067|646807752|3096073184|51404066|3096073189|3096073193|9697390677|9697390676|51404063|3096073203|646807785|3096073205|51404062
way|6182349|Rotonda de Casadet||primary|||oneway|50|3486710446|3486710437|51404272|9699733435|9699733436|3486710436|9699733433|3486710435|3756705040|3486710434|9699733443|9699733442|9699733445|3756705041|9702007888|3486710441|9702007889|3486710440|6151327623|6151327624|9699733452|9699733451|3486710446
way|6182364|Avinguda Consell d&apos;Europa||secondary|||oneway|50|51404888|5839921529|2849990802|51404887|51404949
way|6182371|Avinguda Fiter i Rossell||secondary|||oneway|50|51406811|9725876834|9725876833|51406244|51972984|7091329947|51972980|9725876832|51405527|9725876831|51405528|9725934189|5545710795|9740915442|51405533|3760933879
way|6182401|Carrer Josep Rossell i Calva||residential|||||9696679198|277694081
way|6182463|Carrer Josep Viladomat||secondary|||oneway||51406811|9725876835|9725876836|51405712|1839942365
way|6182542|||primary||CG-3|oneway|60|51552492|9712813237|9712813236|51552497|52170032|52170036
way|6182577|Carrer de Can Diumenge||residential|||||51407218|51407219|51407220|3238528202|3238528197|51407222|51407223|3238528189|3238528186|51407226|51407227|4021095906
way|6182675|Carrer de Roca Corba||residential|||||51408485|51408486|51408490|9739348430|3238528212|9739348431|51408491|3238528203|9739348432|51408492|9739348433|51408495|9739348434|3238528183|51408496|3238528176|51408497|3238528175|3238528174|51408498|4021095904
way|6182761|||secondary_link|||oneway||51409972|9726521341|7090684975|7090684973|51409974|2030186285|7090684984
way|6182773|Carrer Isabelle Sandy||living_street|||oneway||9742512439|3743097673|9742538370|9742512444|51410282
way|6182798|Carrer Ciutat de Consuegra||residential|||oneway||51410495|51410493|51399273|9696683593|9696683584|9696683585|9696683586|9696683587|9696683588
way|6182810|Carrer Callaueta||residential|||||3265061163|51410787|9697277795|9697277796|9697277797|51410788
way|6182932|||secondary||CS-101|oneway|50|2341328464|9702007837|2845467325|3415628434|51412202
way|6183078|||residential|||||51413826|9708360323|51413827|51413832|9708360232|9708360233|51413833|51413835
way|6183100|Carretera d&apos;Engolasters||secondary||CS-200|oneway||1289184503|4525897288|4525897290|4525897279|51415017
way|6183127|||residential|||||51414414|9280041934|9742837617|51414415|9742833415|9742833416|51414416|51414417|51414418|8475863958|8475863961|8475863959|51414419|8475863960|51414420|9742836817|9742836818|51414421|51414422|9742836819|8475863957|9742836820|51414424|9742836821|51414425|9742836822|8475863956|9742836823|51414426|8475863955|9742836824|51414428|9742836825|8475863954|9742836826|51414429|51414430|8475863953|9742836827|51414431|8475863952|2841106287|8475863950|9742836828|51414432|8475863948|8475863949|51414433|51414434|51414436|8475863943|51414437|8475863947|4351684451|9742836829|51414438|8475863945|8475863944|51414439|9742836830|9742895295
way|6183270|||residential|||||9748905343|9748905342|9748905341|9748905340|9748905339|9748905338|9748905337|9748905336|9748905335|9748905334|9748905333|9748905332|9748987492|9748905331|9748987442|9748905330|9748905329|9748905328|9748905327|9748905326|9748905325|9748905324|9748905323|51416291|9748905320|51416292|9748905319|51416294|51416297|9748905344|9749097444|51416298
way|6183273|||residential|||||51415798|9748987564|9747621177|9748987559|51416340|9748987560|9748987558|9748987561|9748987562|51416343|9748987563|9748987557|51416345|51416349|9748987556|51416351|9748987555|51416352|9748987554|51416353|9748987553|51416354|9748987552|9748987551|51416356|51416357|9748987550|9748987549|51416359|51416361|51416364|51416365|9748987548|9748987547|51416366|9748987546|51416367|51416370|51416371|9748987387|51416372|9748987388|51416375|9748987389|51416376|9748987390|51416379|51416380|9748987391|9748987392|51416381|9748987393|9748987545|51416382
way|6183357|||residential|||||51417410|9750811788|9750805279|9750811789|9750805280|51417414|9750805281|9750805282|51417416|9750805283|51417419|6113641557|9750805284|51417488|51417421|9750805298|9750805299|51417291
way|6183360|||residential|||||51417467|9750805293|9750805292|51417468|9750805291|51417469|9750805300|9750805290|9750805301|51417472|9750805289|9750805302|51417476|9750805288|51417481|9750805296|51417482|9750805295|9750805287|9750805294|51417484|9750805297|9750805286|9750805285|51417488
way|6183573|||residential|||||9708360237|9708360236|51421284|51413835|51421287|51421289|51421291|9708360234|9708360235|51421294|51421295
way|6185032|Carrer Prat Salit||residential|||||51439215|9708719955|9708719956|2859333769|2859333751|8499114336|9708720112|2859333737|9227622111|9227654998|51439216
way|6185060|||residential|||||51440235|9708594362|51439552
way|6185090|||residential|||||51439949|2859333699|2859333700|2859333701|2859333702|2859333703|2859333705|2859333706|2859333708|2859333710|2859333709|2859333707|51439943|2859333704|51439944|1922592477|51439947|51439949|5044301970|51439951|51439953|51439955|2859333698|51439959|51439960|51439962|51439964|1922592390|51439967|51385276|5487630887
way|6185149|||residential|||||51440620|9708594383|9708594372|2859333809|51440622
way|6185336|||secondary||CG-1a|oneway||51442349|9708780066|9708780067|51442351|9708780068|9708780071|51442352
way|6185353|||residential|||||2859333785|9708600625|2859333783|9708600624|2859333781|9708600623|9708600622|2859333770|9708600630|2859333768|51442529
way|6185363|||residential|||||8499114336|9708719941|8499114337|4616686192|9708719940|51442648|9708719939|51442649|9708719938|4616686195|9708719942|4616686196|4616686199|9708719943
way|6185394|Carrer Esteve Dolsa Pujal||residential|||oneway||51442956|3743097636|1578367384|51442942|3265023654|51442943|51442944|51442946|51442947|51442949|51442951|51442952|3743097629|51442953
way|6185589|Carrer de l&apos;Alzinaret||residential|||||51444884|51444885
way|6185611|Carrer del Currubell||residential|||||51445276|51445277|8371377796|3103965281|51445278|8371377797|9725709770
way|6185640|Carrer Dr. Molines||residential|||oneway||51441619|3743097661|51445774|9699437409|2752719997|9699437410|51445772|9699437411|9699437412|51445769|2752745067|51445767|2752745080|9699456223|9699456224|51445766|9699456221|9699456222|51445785
way|6185726|Carrer Sant Andreu||residential|||||51443676|51446677|9725816865|51446679|51446680|9725816866|9725816868|51446682|9725816867|51446684|51446687|9725816869|51446688|51446690|51446485|5027192682|51446486|51446487|9725816870|9725847890|51446490|9725847891|6393472420
way|6185775|Carrer Maria Plà||residential|||oneway||51399289|51410493|51399292|52688810
way|6185807|Avinguda Carlemany||pedestrian|||||3743097664|9731643175|9742538381|3743097626|9742538382|9731643181|9731643193|3743097637|9731643227|3743097647|9731643218|9731643219|3743097676|3743097658|9742538410|51401461
way|6185826|Carrer Prat Gran||residential|||||3743097670|51447714|9726968453
way|6185878|Carrer de Parnal||residential|||||9726968462|270723937|9727300853|51448541|9727300854|51448539|270723936|9727300855|51448538|9727300856|51448537|1289448926
way|6185911|||residential|||oneway||2556569823|51448928|2556569797|51448926|2556569793
way|6185926|Carrer del Predal||residential|||||2556569894|2556569898|2556569896|2556569892|2556569890|2556569888|2556569886|2556569884|51449055|51449056|51449057|51449058|51449060|51449062|51449148|51449064|3907347544|3907347543|3907347545|3907347547|3907347550|3907347551|3907347553
way|6185930|Carrere Balcó del Solà||residential|||||51449177|1934429464|6221953772|51449178|3316652801|51449179|10097318794|3634984839
way|6185986|Avinguda de Joan Martí||secondary|||oneway|50|3279074096|3279074100|2556569636|3279074110|625050
way|6186037|||primary||CG-2|oneway|40|3279074103|3577226417|51450106|3279074101|51450107|3279074097|270730923|51450110|51450178|3279074090|51450111|3279074089|769252948|51450113|3577226413|7662731390|51450114|769252949|3279074091|3279074092|769252950|7662731391|3279074096|51450118|769252951|51450303|3279074102|3279074103
way|6186094|||residential|||||51450764|2125802959|51450766|51450767
way|6195794|||primary||CG-3|oneway|60|51552518|2794617927|1860080944|2794617930|51552546
way|6195795|||residential|||||51552589|1846712114|1846712070|1839958237
way|6195885|||primary|||||51554707|3268197046|51552875|51554710|51554712|3268197064|51554715|51554716|3268197067|51554685|3268197065|51554688|3268197062|51554691|3268197056|51554693|51554694|51554697|3268197039|51554700|3268197034|51554703|3268197036|51554705|3268197041|51554707
